user_id,movie_id,rating,date
251,6118,10,2024-09-20 20:06:56.449875
59,2916,10,2024-09-21 20:09:17.486845
417,6606,4,2024-08-21 20:10:21.468847
759,2750,7,2024-10-04 20:09:35.833053
976,9371,4,2024-08-23 20:10:30.036006
233,978,2,2024-05-02 20:07:39.501889
64,6344,3,2024-07-24 20:08:39.275288
490,497,10,2024-10-18 20:08:37.151778
299,3190,8,2024-08-05 20:09:24.220098
920,7943,8,2024-10-20 20:07:19.735696
132,7167,4,2024-10-20 20:07:04.535194
92,8271,6,2024-09-14 20:06:55.466966
897,5226,7,2024-09-30 20:09:21.117839
571,7206,1,2024-10-19 20:08:08.569201
730,5618,5,2024-08-03 20:08:19.667776
997,458,6,2024-08-31 20:07:37.955155
216,1620,8,2024-10-05 20:09:53.820602
330,8820,9,2024-10-18 20:07:04.035248
340,8763,7,2024-10-07 20:09:20.451634
150,5523,10,2024-08-02 20:08:36.853663
921,5035,5,2024-07-04 20:06:45.019658
228,8813,10,2024-10-19 20:09:52.619323
